trade_id,entry_time,exit_time,entry_price,exit_price,position_size,position_type,pnl,gross_pnl,commission,funding,prediction,actual,probability,liquidated,margin_used,unrealized_pnl,margin_loss_pct
206,2025-05-20 00:00:00,2025-05-20 12:00:00,2552.08,2481.52,-2.4907618918069225,Short,172.65772136101793,175.7481590858963,3.090437724878357,0.6180875449756714,1.0,1.0,0.8113937643560905,False,2118.87453628087,175.7481590858963,0
207,2025-05-20 12:00:00,2025-05-21 04:00:00,2481.52,2550.72,2.5737420944572236,Long,174.82050521885245,178.1029529364394,3.2824477175869644,0.6564895435173929,0.0,0.0,0.3701921145390988,False,2128.9308274124965,178.1029529364394,0
208,2025-05-21 04:00:00,2025-05-21 08:00:00,2550.72,2535.67,-2.5158913858309107,Short,34.674430201599584,37.86416535675452,3.1897351551549327,0.6379470310309866,1.0,1.0,0.7481235885200129,False,2139.1114918888734,37.86416535675452,0
209,2025-05-21 08:00:00,2025-05-21 12:00:00,2535.67,2566.01,2.533012372483214,Long,73.60172784218325,76.85159538114108,3.249867538957826,0.6499735077915653,0.0,0.0,0.2378110809786525,False,2140.961160844837,76.85159538114108,0
210,2025-05-21 12:00:00,2025-05-21 16:00:00,2566.01,2511.11,-2.5079546606604315,Short,134.53783585629242,137.6867108702579,3.148875013965508,0.6297750027931016,1.0,1.0,0.7874270078219341,False,2145.1455796004248,137.6867108702579,0
211,2025-05-21 16:00:00,2025-05-22 12:00:00,2511.11,2663.53,2.572153748919168,Long,388.62217007283044,392.0476744102598,3.4255043374293366,0.6851008674858673,0.0,0.0,0.15785972521427516,False,2152.987000149471,392.0476744102598,0
212,2025-05-22 12:00:00,2025-05-22 16:00:00,2663.53,2634.02,-2.4508248993919195,Short,69.09608188030793,72.32384278105609,3.227760900748152,0.6455521801496305,1.0,1.0,0.6871486480578199,False,2175.948548092453,72.32384278105609,0
213,2025-05-22 16:00:00,2025-05-23 00:00:00,2634.02,2720.93,2.482737121781689,Long,212.39700629566147,215.7746832540462,3.3776769583847255,0.6755353916769451,0.0,0.0,0.2384012175597074,False,2179.8597445051346,215.7746832540462,0
214,2025-05-23 00:00:00,2025-05-23 20:00:00,2720.93,2525.39,-2.417181440334605,Short,469.6034959242253,472.65565884302856,3.052162918803304,0.6104325837606608,1.0,1.0,0.7936720212779281,False,2192.327165483212,472.65565884302856,0
215,2025-05-23 20:00:00,2025-05-24 16:00:00,2525.39,2553.33,2.6374466686826716,Long,70.32312407172023,73.69025992299399,3.367135851273763,0.6734271702547526,0.0,0.0,0.19553526794321657,False,2220.193814208177,73.69025992299399,0
216,2025-05-24 16:00:00,2025-05-25 08:00:00,2553.33,2496.58,-2.6132141465461087,Short,145.03785372949963,148.29990281649168,3.2620490869920418,0.6524098173984084,1.0,1.0,0.5160033060319738,False,2224.1326922668586,148.29990281649168,0
217,2025-05-25 12:00:00,2025-05-25 16:00:00,2510.47,2525.21,2.667846984919294,Long,35.955627615317,39.324064557711026,3.3684369423940255,0.673687388478805,0.0,1.0,0.4348033461860399,False,2232.5166067434466,39.324064557711026,0
218,2025-05-25 16:00:00,2025-05-26 20:00:00,2525.21,2562.43,-2.6545506274675574,Short,-102.20342443651279,-98.80237435434195,3.4010500821708467,0.6802100164341693,1.0,0.0,0.6958578017619167,False,2234.43259666245,-98.80237435434195,0
219,2025-05-26 20:00:00,2025-05-27 00:00:00,2562.43,2548.42,2.6083389441302214,Long,-39.866400173263955,-36.542828607263786,3.3235715660001697,0.6647143132000339,1.0,1.0,0.5366193311599569,False,2227.895320202534,-36.542828607263786,0
220,2025-05-27 04:00:00,2025-05-27 08:00:00,2606.95,2651.98,2.5607659633915434,Long,111.91574127172416,115.31129133152172,3.3955500597975523,0.6791100119595105,0.0,1.0,0.4002693197262247,False,2225.262942754528,115.31129133152172,0
221,2025-05-27 08:00:00,2025-05-28 16:00:00,2651.98,2616.61,-2.5246082553019993,Short,85.99243638657856,89.29539399003144,3.3029576034528825,0.6605915206905765,1.0,1.0,0.5744253689977047,False,2231.7368669652656,89.29539399003144,0
222,2025-05-28 16:00:00,2025-05-28 20:00:00,2616.61,2680.4,2.5641433472217483,Long,160.13023920532865,163.56670411927524,3.4364649139465873,0.6872929827893175,0.0,1.0,0.3359973950298288,False,2236.4543745912997,163.56670411927524,0
223,2025-05-28 20:00:00,2025-05-30 08:00:00,2680.4,2620.69,-2.5136020785751447,Short,146.79349419607144,150.08718011172198,3.293685915650548,0.6587371831301096,1.0,0.0,0.6354736664221512,False,2245.8196704709394,150.08718011172198,0
224,2025-05-30 08:00:00,2025-05-30 12:00:00,2620.69,2597.01,2.5804905225533696,Long,-64.45679542005153,-61.10601557406337,3.3507798459881637,0.6701559691976328,0.0,0.0,0.47247055195430254,False,2254.221902516797,-61.10601557406337,0
225,2025-05-30 16:00:00,2025-05-30 20:00:00,2573.3,2529.63,2.623220851197546,Long,-117.87394365270445,-114.55605457179703,3.317889080907425,0.6635778161814849,1.0,0.0,0.5194167834087162,False,2250.1114054622153,-114.55605457179703,0
226,2025-05-31 08:00:00,2025-05-31 20:00:00,2518.6,2527.08,2.6714801605823766,Long,19.27862971963635,22.654151761738603,3.375522042102256,0.6751044084204512,0.0,0.0,0.4614567680787109,False,2242.796644147591,22.654151761738603,0
227,2025-06-01 08:00:00,2025-06-02 08:00:00,2496.32,2480.03,-2.6964223384441377,Short,40.58111574724909,43.9247198932549,3.343604146005808,0.6687208292011616,1.0,1.0,0.7302926188678457,False,2243.7110039682902,43.9247198932549,0
228,2025-06-02 08:00:00,2025-06-02 16:00:00,2480.03,2531.21,2.7166381397501826,Long,135.5993491795554,139.0375399924139,3.4381908128585303,0.6876381625717061,0.0,1.0,0.4814468547238602,False,2245.7813619082153,139.0375399924139,0
229,2025-06-03 08:00:00,2025-06-05 12:00:00,2600.21,2588.34,-2.6001829978117104,Short,27.499093353746737,30.864172184024717,3.3650788302779815,0.6730157660555963,1.0,0.0,0.5482157413583247,False,2253.6739442466624,30.864172184024717,0
230,2025-06-05 16:00:00,2025-06-05 20:00:00,2528.08,2412.9,2.675651376012549,Long,-311.4095650917153,-308.18152548912497,3.2280396025903397,0.6456079205180679,0.0,1.0,0.46120416881276116,False,2254.7535768899347,-308.18152548912497,0
231,2025-06-06 04:00:00,2025-06-06 08:00:00,2454.18,2474.93,-2.733084784352347,Short,-60.093606037979775,-56.7115092753112,3.382096762668577,0.6764193525337154,1.0,1.0,0.5628022529096182,False,2235.8273386872806,-56.7115092753112,0
232,2025-06-06 08:00:00,2025-06-06 12:00:00,2474.93,2508.29,2.705506716598087,Long,86.86260634462461,90.25570406571252,3.3930977210879076,0.6786195442175816,1.0,0.0,0.5155479254244006,False,2231.9799127033675,90.25570406571252,0
233,2025-06-07 08:00:00,2025-06-08 16:00:00,2494.22,2531.53,-2.6905606647199316,Short,-103.79043592048095,-100.38481840070172,3.4056175197792244,0.681123503955845,1.0,0.0,0.7177067968526224,False,2236.950073719249,-100.38481840070172,0
234,2025-06-08 16:00:00,2025-06-08 20:00:00,2531.53,2508.32,2.6431436450441184,Long,-64.66228903534261,-61.347364001474084,3.3149250338685317,0.6629850067737063,0.0,0.0,0.4590345522328287,False,2230.399143912846,-61.347364001474084,0
235,2025-06-09 04:00:00,2025-06-10 04:00:00,2490.67,2676.67,2.6815421852923502,Long,495.1780447038239,498.7668464643771,3.588801760553238,0.7177603521106476,0.0,1.0,0.25499947801092926,False,2226.278891547366,498.7668464643771,0
236,2025-06-10 04:00:00,2025-06-10 12:00:00,2676.67,2731.83,-2.5281381959613363,Short,-142.90532477316347,-139.45210288922695,3.453221883936529,0.6906443767873057,1.0,1.0,0.5017521258664741,False,2255.6638883279434,-139.45210288922695,0
237,2025-06-10 16:00:00,2025-06-10 20:00:00,2772.87,2815.74,2.4308421138575347,Long,100.78789173423563,104.21020142107224,3.422309686836607,0.6844619373673214,0.0,0.0,0.4810877359820479,False,2246.803057417381,104.21020142107224,0
238,2025-06-11 04:00:00,2025-06-12 00:00:00,2790.86,2763.99,-2.4214117343005657,Short,61.71695439091233,65.06333330065704,3.3463789097447103,0.6692757819489421,0.0,0.0,0.49287107470542757,False,2252.6070509300257,65.06333330065704,0
239,2025-06-13 12:00:00,2025-06-14 08:00:00,2550.26,2537.0,2.6537817052012804,Long,-38.555467504017386,-35.18914541096956,3.3663220930478244,0.6732644186095649,0.0,0.0,0.4230386398590792,False,2255.9444438355395,-35.18914541096956,0
240,2025-06-14 08:00:00,2025-06-14 16:00:00,2537.0,2506.31,-2.6645326079878995,Short,78.4354333787857,81.77450573914878,3.3390723603630765,0.6678144720726152,1.0,1.0,0.5667728889961626,False,2253.306408821767,81.77450573914878,0
241,2025-06-14 16:00:00,2025-06-15 08:00:00,2506.31,2515.19,2.702502485781139,Long,20.59956846013088,23.99822207373681,3.3986536136059313,0.6797307227211863,0.0,1.0,0.26023567840191564,False,2257.769668379375,23.99822207373681,0
242,2025-06-15 08:00:00,2025-06-16 00:00:00,2515.19,2567.6,-2.6941443700557004,Short,-144.6588489768964,-141.20010643461887,3.458742542277508,0.6917485084555016,1.0,1.0,0.562426318553802,False,2258.7616593734656,-141.20010643461887,0
243,2025-06-16 00:00:00,2025-06-16 08:00:00,2567.6,2615.81,2.628676009564783,Long,123.29041192482846,126.72847042111829,3.4380584962898277,0.6876116992579656,0.0,1.0,0.3511950533295089,False,2249.796174052846,126.72847042111829,0
244,2025-06-16 08:00:00,2025-06-17 00:00:00,2615.81,2606.39,-2.588433250592416,Short,21.009807950574963,24.383041220580747,3.3732332700057834,0.6746466540011566,1.0,0.0,0.6739985363276019,False,2256.9498604107157,24.383041220580747,0
245,2025-06-17 00:00:00,2025-06-17 04:00:00,2606.39,2581.13,2.5988188919766273,Long,-69.00010991465281,-65.64616521132899,3.3539447033238163,0.6707889406647632,0.0,0.0,0.348129108137389,False,2257.8451906196537,-65.64616521132899,0
246,2025-06-17 04:00:00,2025-06-17 08:00:00,2581.13,2551.25,-2.619157187690483,Short,74.91935438064425,78.26041676819192,3.3410623875476726,0.6682124775095346,1.0,0.0,0.7053354218807756,False,2253.461730621179,78.26041676819192,0
247,2025-06-17 08:00:00,2025-06-17 12:00:00,2551.25,2497.75,2.6548327144493222,Long,-145.34910442929663,-142.03355022303873,3.3155542062578975,0.6631108412515795,0.0,1.0,0.4641690016194708,False,2257.713987579611,-142.03355022303873,0
248,2025-06-17 16:00:00,2025-06-19 04:00:00,2527.09,2517.56,2.669572583965545,Long,-28.801431302436328,-25.441026725192177,3.360404577244149,0.6720809154488298,1.0,1.0,0.5180835085049247,False,2248.7500604044963,-25.441026725192177,0
249,2025-06-19 08:00:00,2025-06-20 00:00:00,2530.62,2516.16,-2.6633217638838156,Short,35.16096086105312,38.51163270576007,3.350671844706951,0.6701343689413901,1.0,1.0,0.5402782525646073,False,2246.618440706554,38.51163270576007,0
250,2025-06-20 08:00:00,2025-06-20 20:00:00,2548.68,2405.42,-2.6466002221448983,Short,375.96885527130166,379.15194782447753,3.1830925531758907,0.6366185106351782,1.0,1.0,0.6342268633471029,False,2248.4456847254196,379.15194782447753,0
251,2025-06-20 20:00:00,2025-06-21 12:00:00,2405.42,2422.37,2.8320089791574397,Long,44.57246540129728,48.002552196718085,3.4300867954208036,0.6860173590841607,0.0,0.0,0.35138045047062233,False,2270.7236795482963,48.002552196718085,0
252,2025-06-21 12:00:00,2025-06-22 08:00:00,2422.37,2272.0,-2.815098188906654,Short,420.10836312329536,423.3063146658933,3.197951542597959,0.6395903085195919,1.0,0.0,0.5031173321695295,False,2273.069799953937,423.3063146658933,0
253,2025-06-22 16:00:00,2025-06-23 12:00:00,2182.96,2247.17,3.1580344920007395,Long,199.22907454667293,202.7773947313676,3.548320184694651,0.7096640369389302,0.0,1.0,0.26087058894836557,False,2297.954324885978,202.7773947313676,0
254,2025-06-23 12:00:00,2025-06-23 16:00:00,2247.17,2311.57,-3.0833666506102717,Short,-202.13252122357738,-198.56881229930178,3.5637089242755935,0.7127417848551187,1.0,1.0,0.519300307234698,False,2309.6163454172947,-198.56881229930178,0
255,2025-06-23 20:00:00,2025-06-25 04:00:00,2410.39,2443.45,-2.859169384413769,Short,-98.01725856489196,-94.52413984871905,3.4931187161729116,0.0,0.0,0.0,0.252270522603364,False,2297.2377641657013,-94.52413984871905,0
